"","X2206_WT","X2208_WT","X2260_WT","X2265_WT","X2266_WT","X2352_WT","X2354_WT","X2199_Arom","X2261_Arom","X2284_Arom","X2285_Arom","X2253_Arom","Accession","Peptides.used.for.quantitation"
"1282",10990.12,12735.79,12184.86,12047.56,14522.45,15071.83,13289.29,10856.93,11640.86,9343.61,12259.68,20165.72,"Q5RKZ7",1
"1283",4328.7,3481.36,5974.51,9456.51,4522.78,6508.07,255.2,1395.29,2752.3,3580.2,1945.12,4684.06,"Q80WC3",1
"1284",3678.32,6371.51,12471.33,326.12,1585.21,7503.59,5103.15,8435.64,12041.46,10641.17,15065.46,13010.4,"Q8VCC1",1
"1285",3998.51,8081.33,8170.69,5182.93,8878,9042.73,7505.01,7154.22,7472,7621.48,11720.53,12774.46,"Q8BFW7",1
"1286",2377.31,4694.59,4916.39,4222.29,4180.84,6857.6,3320.24,5797.42,5693.11,3336.37,5298.75,7723.01,"O70493",1
"1287",4205.15,1868.04,3024.9,5889.84,5576.78,1575.89,23317.42,3985.42,5814.96,19395.98,8310.4,11637.74,"P56391",1
"1288",3509.17,3467.02,6410.36,3681.18,7769.15,3806.21,5433.53,3553.91,4519.18,3010.8,4445.22,6542.27,"Q99JX3",1
"1289",2375.97,2069.03,4007.97,1653.9,1876.67,1870.84,1529.05,4492.48,4925.12,2756.11,458.63,376.24,"Q8BP78",1
"1290",3878.73,17871.67,9622.89,9123.47,13807.72,8693.83,5612.21,6150.05,7141.95,6107.24,9522.39,5088.96,"Q52KI8",1
"1291",1483.04,1504.86,4142.02,512.41,882.66,5212.3,7624.44,14209.23,22585.64,17780.77,9264.26,26754.36,"Q06770",1
"1292",2997.39,7308.34,8385.88,6769.53,8623.47,9640.75,6085.15,6510.66,10339.03,7239.52,9382.49,10815.23,"Q501J6",1
"1293",5061.32,6101.39,7128.67,3817.26,6678.64,9027.23,9915.58,4516.11,5727.86,5711.28,5233.36,4783.08,"Q8N7N5",1
"1294",4645.73,7428.78,11813.51,7423.91,8317.4,10498.98,9683.93,1691.81,2192.95,3182.18,5955.37,7668.93,"P16675",1
"1295",5231.69,1819.78,3345.46,1551.15,813.83,2748.92,7282.07,2291.93,6168.6,3565.95,6740.04,4631.63,"P11930",1
"1296",4660.8,5617.83,4806.89,3709.52,5852.16,5136.1,11224.66,4907.63,6760.21,7941.03,4298.09,5046.34,"Q6A0A9",1
"1297",13668.57,20343.66,15682.33,9282.14,15657.22,12576.96,16783.31,13503.99,14628.17,14774.3,6330.38,4848.91,"P48379",1
"1298",14119.48,10804.7,9356.29,7061.64,7245.47,2700.42,23787.1,1940.44,4989.22,10835.69,3675.13,5748.27,"P19783",1
"1299",4389.82,11632.63,8088.99,7174.56,2969.87,9533.72,5025.38,8796.09,5430.49,4473.95,9062.11,10420.17,"Q8R4H7",1
"1300",2494.86,6985.22,3280.6,4309.19,7815,5319.42,2977.28,6033.35,4460.02,4036.11,3538.16,6320.57,"Q6P9R2",1
"1301",2587.85,3072.62,5349.44,3369.69,6916.08,4953.55,5543.87,3040.47,3161.94,3883.82,2586.95,4831.8,"Q99MR6",1
"1302",2189.36,4866.65,3412.36,3773.07,3571.06,3684.57,2227.5,2304.86,2853.24,1420.75,1739.32,2475.81,"P35282",1
"1303",1775.37,10594.82,1369.06,10816.5,15761.43,8503.83,9089.03,3679.54,3589.35,4880.68,3601.29,3294.03,"Q8QZR1",1
"1304",3482.61,7888.46,6553.31,3979.81,5489.2,5627.89,4338.76,5252.39,5278.73,4280.34,6190.32,4688.58,"Q91W86",1
"1305",3462.76,5188.81,5638.45,5656.68,8072.52,7970.2,4033.28,6506.26,5614.92,7743.73,7845.89,6370.46,"Q9D8B3",1
"1306",3346.79,6335.25,3161.63,5988.95,6276.91,6227.74,5606.32,1663.55,1740.6,2164.41,2935.72,3148.11,"Q8VCI0",1
"1307",4587.02,5625.11,8986.83,9143.72,11523.26,8019.56,11956.1,4929.14,4042.99,6322.38,3056.68,8948.35,"E9Q414",1
"1308",0,0,0,0,0,0,0,0,0,0,0,0,"Q9DCN1",0
"1309",1183.93,2247.93,221.8,2508.4,2890.12,4398.87,3662.9,2397.53,2808.83,6299.45,7207.22,6874.68,"P70194",1
"1310",4474.06,5644.95,8219.85,4984.47,5785.61,3760.38,7101.84,4357.44,7177.14,5713.17,5455.25,7364.93,"Q8VDG7",1
"1311",3898.96,2165.81,4518.05,6204.94,8646.74,1863.74,26800.73,3404.15,2817.16,11644.35,2914.96,5459.12,"Q9CQS8",1
"1312",22237.23,43639.91,29643.23,23726.97,30781.27,24989.3,27290.15,27057.67,29152.83,22767.96,41172.55,55238.47,"Q6DFV3",1
"1313",2963.77,3142.44,3834.2,2752.56,1425.5,4343.11,5165.8,4376.92,6476.06,5838.09,3702.79,12252.36,"P01898",1
"1314",8522.12,7716.7,9423.95,9241.91,8866.19,9377.16,9008.15,9173.91,10676.65,8439.84,6970.84,5935.89,"Q3UDE2",1
"1315",3919.61,2916,4422.11,2903.79,3189.57,4702.36,4234.14,5845.61,6466.4,4890.74,4396.82,9759.39,"Q91ZE0",1
"1316",4826.61,4828.25,7851.29,5885.16,5257.91,7553.25,5240.45,5896.27,6741.24,8385.77,7727.87,7495.73,"P28667",1
"1317",1881.47,3298.32,3582.67,2492.13,1979.87,3079.18,1593.73,0,0,0,0,0,"Q60584",1
"1318",329.54,2280.14,3155.87,13268.81,24731.25,1941.93,4537.98,0,60.11,257.95,213.89,0,"Q60991",1
"1319",3998.54,5327.84,5563.78,3442.18,3749.93,8242.23,5489.06,7505.81,4278.1,7404.58,5328.28,3987.05,"P12382",1
"1320",6560.7,6225.3,6050.3,4041.23,7227.39,9408.98,13166.48,4804.45,3893.39,7705.23,5810.94,6290.65,"Q8CHQ0",1
"1321",5208.61,9052.51,7375.09,4519.96,6980.02,7430.92,8054.03,10383.64,13069.37,20184.95,21505.81,16127.42,"Q68FH4",1
"1322",6173.73,13540.52,6199.01,6973.98,11555.88,9599.77,10156.64,6266.82,6309.34,6152.98,7039.16,3990.72,"Q9JIK5",1
"1323",2207.77,2881.24,2859.53,3578.41,4034.03,3869.12,6968.33,4813.37,4828.81,4986.93,5530.47,4270.52,"Q6P8J2",1
"1324",12111.85,15643.51,10690.75,7884.18,13941.27,12551.73,14616.64,12269.87,11341.11,17071.77,18009.58,26362.4,"Q6IRU2",1
"1325",5125.45,6641.72,4597.23,4009.25,6376.05,5554.07,6772.71,4685.49,5927.44,9992.35,11964.88,14949.29,"Q9WV54",1
"1326",4197.98,4684.6,6663.78,5625.07,6190,6109.95,4160.8,6874.73,6944.73,6718.9,5507.54,9257.18,"Q9JLV5",1
"1327",8937.11,9993.43,7118.55,6070.21,3369.82,5058.03,13223.96,9640.29,15256.74,10502.87,12085,20403.31,"E5FYH1",1
"1328",5111.3,13083,8813.4,11708.16,11749.84,6882.52,7206.47,6228.38,7821.96,6926.37,6500.96,9463.76,"Q9DBG7",1
"1329",2231.24,2164.5,2654.14,2937.57,4145.88,2705.3,7771.27,2743.07,2182.44,4529.06,2051.31,3649.89,"Q922Q1",1
"1330",1139.68,620.97,2116.64,4528.3,3663.64,765.09,19748.73,1044.57,247.65,8932.46,2206.84,9380.7,"Q60932",1
"1331",730.33,391.67,1564.03,3097.03,3796.75,1019.83,3070.18,2263.86,1603.47,3167.61,1430.19,6264.12,"P56593",1
"1332",6993.13,16371.07,12459.52,15814.3,9575.48,6721.63,10624.38,6459.57,7639.12,8764.8,13604.57,17003.65,"Q62261",1
"1333",1625.86,3237.14,1666.37,2590.27,3173.46,2710.19,2048.37,3235.86,2210.93,2648.71,2327.65,2734.01,"Q91VH2",1
"1334",4243.3,6125.24,3175.36,4484.13,4247.01,6061.82,9652.97,5817.35,4495.71,3489.65,6840.5,5993.12,"Q8CI51",1
"1335",1578.38,1372.69,1290.69,1226.59,1695.6,1956.53,8165.99,1482.29,843.95,3996.19,2516.28,2571.16,"Q06185",1
"1336",659.02,5010.85,4461.56,3932.61,4469.64,4077.2,3595.91,4016.07,2752.27,3548.85,2518.35,2643.44,"Q9JM73",1
"1337",1418.63,4983.04,6381.68,4555.28,8112.27,6225.3,4756.71,5203.17,3301.91,2479.27,4461.06,5363.58,"Q8BFY9",1
"1338",3543.84,7283.43,4985.04,4098.98,2372.76,4537.61,2774.49,4149.6,4456.72,3848,4469.82,3745.19,"Q7TT50",1
"1339",4451.98,7535.2,6557.49,4749.38,9328.36,5238.24,12911.4,12853.96,11206.42,18548.71,12069.26,23515.33,"Q8JZR0",1
"1340",5778.06,10843.51,4779.64,3896.59,7377.52,6124.32,10962.84,4793.31,3403.23,8072.51,6821.47,11753.33,"Q9WU79",1
"1341",2740.32,4674.81,5430.47,4638.7,1995.92,9771.43,8531.21,3710.26,2129.35,3690.9,7760.81,9761.74,"P70290",1
"1342",1679.08,1458.94,4080.94,2898.24,3744.68,2061.86,6215.46,2396.27,1374.03,4207.59,1943.4,6609.59,"Q8BWQ1",1
"1343",1562.22,3287.19,5895.07,3382.68,6805.94,4407.49,4812.12,1711.7,2521.09,6559.16,2133.98,2867.8,"Q6PDN3",1
"1344",2867.29,2461.09,2117.15,1703.96,2896.53,2460.29,4079.7,3682.92,4721.08,3472.93,5653.45,5027.53,"P09602",1
"1345",5548.3,6066.78,6323.84,4228.97,5223.33,7176.14,6918.44,6097.39,6218.31,8475.38,6740.39,4953.32,"O35127",1
"1346",1183.24,2726.09,4967.45,2880.62,3625.51,2173.03,7113.78,3517.73,2714.78,5126.17,6025.88,5534.96,"P48678",1
"1347",4123.59,5089.01,7195.37,11620.67,21800.87,6036.9,14427.86,4879,4984.64,6127.46,2816.35,11175.51,"Q91W64",1
"1348",3258.97,2572.98,2592.68,1994.45,5757.71,2990.61,10782.53,5358.2,4615.34,9998.54,3892.25,9402.19,"Q8BW75",1
"1349",11088.24,19764.92,12681.87,12329.55,16118.28,14654.52,18806.64,14437.83,16475.92,15310.51,18917.84,21030.63,"Q78ZA7",1
"1350",3330.45,3400.91,6791.69,2315.11,5221.67,4855.7,5548.92,4799.24,4621.96,4673.72,3612.41,4846.2,"Q99LD4",1
"1351",2716.56,5012.84,3768.42,4419.35,6157.14,4621.58,3629.75,4550.58,4061.14,4075.91,2605.15,5960.01,"Q91V41",1
"1352",3763.04,5181.36,1608.11,1959.49,4060.16,6731.03,5981.44,3704.07,2919.42,9187.85,11783.31,11663.16,"Q9D358",1
"1353",3011.13,3001,5044.86,3046.64,4160.54,3456,8625.68,2819.65,3297.6,3634.94,3349.74,2385.44,"Q8VE97",1
"1354",2171.55,2820.9,3666.21,2404.48,3426.55,3079.97,2634.35,2055.12,2374.17,2674.57,2910.47,2550.74,"Q6PGH1",1
"1355",4775.55,6091.05,4459.15,3429.75,5151.08,6611.23,10313.39,2858.45,4024.39,3985.41,3073.94,4283.46,"O89086",1
"1356",1075.17,159.06,1686.69,1242.51,3412,0,13336.48,707.93,743.87,7900.17,713.03,3730.15,"Q9CQQ7",1
"1357",12915.37,18146.62,18673.7,18838.54,19365.34,21274.57,21802.52,30128.82,25082.21,25408.47,24103.28,22739.69,"Q99LT0",1
"1358",2270.57,4600.19,3634.72,2459.55,3402.02,1023.36,2772.7,1911.12,2095.57,2609.1,1187.19,3460.89,"P46460",1
"1359",4066.81,7501.74,6141.27,5037.02,4743.82,7413.44,7317.28,6589.95,11217.79,11342.36,14493.38,10245.71,"Q922H1",1
"1360",1350.99,4140.08,3249.2,3395.2,3745.45,4622.37,2262.38,3029.01,5061.13,2705.94,3317.27,4089.03,"Q569Z5",1
"1361",10325.57,27533.08,12707.9,19314.04,29020.56,13925.49,18683.53,16154.76,18413.97,14906.48,16468.38,12247.47,"Q9D4H8",1
"1362",1998.05,1340.04,2776.07,6573.05,5784.77,2312.6,11282.94,4033.82,4003.08,10476.72,1826.86,8030.28,"Q61335",1
"1363",4827.24,10996.16,7004.21,8693.69,12865.76,8366.02,10633.88,8171.06,11265.78,10379.26,19981.47,13033.21,"Q9D1M4",1
"1364",3862.74,6698.45,4267.44,3855.02,5931.88,4476.9,5688.34,4888.84,8772.17,5970.13,9712.86,5620.48,"Q8BHG1",1
"1365",15921.59,13711.07,10019.9,6749.68,15285.91,11868.99,16441.74,16078.01,14589.56,19432.07,16489.72,17238.59,"Q2KHI9",1
"1366",2912.48,11606.35,7507.99,8490.27,10765.47,11427.71,8786.41,7822.78,10756.01,9126.64,10606,15668.58,"Q9EPC1",1
"1367",1256.64,1089.2,2590.32,2121.57,1661.21,4532.16,6959.28,1554.81,2148.02,2419.99,617.13,5072.23,"Q61247",1
"1368",5159.72,3587.33,5025.58,4590.93,5882.01,4920.52,3862.77,5597.28,6559.22,6405.66,6000.3,3652.34,"Q8C0E2",1
"1369",1802.48,10861.21,9657.03,8860.57,11389.52,8334.54,2340.53,12174.72,7841.8,7872.21,13423.15,7879.86,"Q8BJY1",1
"1370",2177.36,5193.42,3602.52,2509.93,3144.61,4396.43,2101.57,2750.58,3850.49,3493.54,3795.66,2444.78,"Q9CY97",1
"1371",3434.28,3794,4295.6,3517.03,5533.74,4581.09,6656.16,1668.85,1523.56,1753.87,2933.33,1908.78,"Q9D8S4",1
"1372",5301.33,4034.27,3282.64,4178.29,5444.58,3428.61,3771.83,2141.23,4982.99,2677.5,4765.06,4990.3,"Q91VH6",1
"1373",1568.5,2767.68,4623.83,2967.11,3314.12,3408.54,3711.32,2580.64,2328.94,2762.46,2790.74,3363.6,"Q99PV0",1
"1374",1742.67,1455.62,1236.76,751.34,247.13,1421.58,596.24,566.35,493.96,48594.92,470.37,483.07,"Q02257",1
"1375",3103.11,5935.16,4105.14,4865.68,3449.34,7468.72,5765.71,3708.76,5372.99,5961.12,5170.82,4153.43,"Q9CR41",1
"1376",2514.96,8329.26,3750.96,2834.08,7378.08,6280.7,6352.4,4570.14,3573.91,4584.56,5959.15,6281.7,"Q6NZC7",1
"1377",2006.89,1664.46,4791.43,2112.89,5000.69,3105.87,4227.23,2948.39,2343.12,3542.04,3381.39,4911.54,"Q9Z2V5",1
"1378",534,2935.06,2264.06,2783.81,2602.65,2881.09,1985.83,2878.36,2178.57,3308.76,3125.72,2412.8,"P54731",1
"1379",3196.56,3903.67,3788.22,4277.17,2118.58,3590.58,7066.1,2603.66,3407.95,4315.86,4554.03,4146.53,"P51125",1
"1380",4162.81,9137.54,5535.42,3622.55,9847.19,9084.88,12399.87,8668.86,13668.21,13373.21,14131.87,17580.82,"Q3UEB3",1
"1381",10977.55,11750.78,13425.25,7640.25,15054.04,18848.88,26506.8,7654.74,14750.12,18892.57,21724,25489.65,"P29788",1
"1382",6456.87,6913.26,7554.51,4613.55,7689.55,10661.23,6553.97,6105.44,6680.19,6764.86,6954.32,10125.23,"O88746",1
"1383",1316.26,2093.86,2222.4,915.35,1873.24,2172.35,3874.96,1547.51,1370.66,1787.83,1638.66,1508.67,"Q8BVG4",1
"1384",1691.31,2526.78,2301.67,2226.48,3182.61,2336.39,951.8,4039.87,3905.63,3013.59,3608.71,6184.52,"Q8R3F5",1
"1385",3066.6,4532.67,3849.84,3957.9,4111.18,4122.95,4053.37,3841.87,4932.55,4162.02,3497.52,6845.74,"Q8BZA9",1
"1386",7695.66,12928.05,10724.66,8173.38,9795.3,10320.72,13070.62,9479.71,16434.78,14073.58,13319.04,19053.46,"Q9WU28",1
"1387",3367.06,2693.4,3743.56,2801.82,1881.98,3045.99,3176.96,1357.68,1391.87,2386.7,2010.04,2865.42,"Q64012",1
"1388",118.08,460.53,471.76,0,830.11,3124.29,1423.54,1610.28,2328.85,6754.32,7229.05,15185.28,"P01635",1
"1389",509.99,509.66,582.14,747.75,368.56,2205.35,8024.38,3169.65,3021.83,2685.43,1202.26,10613.33,"O89020",1
"1390",2748.15,6089.2,4125.86,3985.41,7840.05,1970.89,1998.52,1343.36,2148.83,4035.61,3605.22,0,"Q9EPL9",1
"1391",2446.28,5517.5,3150.73,3219.58,4636.13,5331.32,6014.82,3435.7,3816.6,5059.02,6294.14,4772.67,"O08810",1
"1392",3193.9,2921.23,1983.43,2703.14,2122.56,1939.58,2049.6,2191.11,2580.68,2579.98,2518.38,1676.32,"P61148",1
"1393",2138.05,2701.06,2501.37,2580.73,3196.47,3458.81,2921.58,43234.3,28323.08,42149.69,75338.68,33223.84,"P50236",1
"1394",3331.65,3948.33,3192.09,2073.27,4097.92,4456.06,4387.01,3801.11,4826.79,4494.17,5243.14,7345.94,"O54774",1
"1395",2379.25,2526.72,3454.18,2361.53,2370.64,3783.65,4454.09,3340.33,4346.75,4173.87,3558.69,6476.56,"P70274",1
"1396",710.31,5097.25,5555.4,3087.94,4121.1,2501.68,2136.38,1475.15,2808.46,3740.98,4175.77,6120.94,"Q61655",1
"1397",2399.44,4168.54,3001.5,2747.52,3436.18,4354.21,5752.79,1685.45,2422.17,3327.65,3125.97,4350.48,"P70699",1
"1398",1499.09,1617.4,2195.08,2218.15,4395.5,615.41,690.42,664.2,1051.7,1004.2,2021.32,1271.27,"Q61823",1
"1399",10969.18,6015.1,5455.79,6363.22,4076.8,3843.47,11415.71,8617.62,7892.05,11592,14242.25,7915.88,"Q6ZQ58",1
"1400",3015.51,5503.2,4501.84,3429.52,5859.55,3012.79,6173.43,2891.06,5025.19,5832.88,4531.16,5547.53,"Q9ERF3",1
"1401",5085.99,7314.58,4734.13,2134.69,6813.95,6010.27,9790.85,4277.21,7155.51,7965.71,8106.44,11456.71,"Q8WTY4",1
"1402",9646.51,7579.69,11789.06,17114.12,7889.23,9346.19,8977.72,8342.83,6072.17,3728.16,5031.56,4409.73,"Q8BRB7",1
"1403",1059.36,2849.52,3480.4,2056.04,2113.68,2286.51,3070.96,2817.98,1599.75,2357.37,2855.12,3903.41,"Q9R0A0",1
"1404",4196.68,8052.03,4879.69,2523.44,5155.46,7475.14,9079.75,5403.73,7231.32,6183.06,6143.64,8550.67,"Q8C878",1
"1405",2169.08,1569.85,2491.04,2391.22,2775.25,1320.44,3539.39,2599.35,1951.55,2846.91,2004.71,2202.35,"P46938",1
"1406",1109.37,5521.16,957.39,2376.11,3572.43,2746.24,2992.04,1666.71,5296.07,3709.37,3103.8,5317.13,"Q6P5F9",1
"1407",1900.84,5013.41,4961.38,4380.34,7414.76,3861.22,4131.32,5116.61,5096.7,2796.33,3702.89,3390.47,"Q921F4",1
"1408",713.16,1550.12,1955.29,1657.22,1507.79,1744,1355.88,632.59,650.76,739.75,1007.69,878.51,"Q3UTJ2",1
"1409",1144.12,1670.42,1380.65,844.4,2282.42,790.21,1034.73,1450.91,2304.07,1032.73,1433.67,911.04,"Q7TNG5",1
"1410",2377.2,1167.54,1838.37,616.52,2054.01,1590.1,2141.44,641.56,2020.38,1624.97,1969.31,1759.82,"Q9D273",1
"1411",1883.88,3623.84,3643.76,2380.96,2517.67,4133.89,4174.29,3755.74,2590.18,3212.96,4302.09,3578.16,"Q80X73",1
"1412",924.54,342.61,771.59,878.7,456.06,503.53,960.95,1096.41,971.75,1254.15,868.6,2006.41,"Q60631",1
"1413",1640.65,3103.03,1636.73,1805.84,2121.11,1463.43,3129.94,2353.53,3669.8,3786.46,4865.59,5116.87,"Q9D8C4",1
"1414",923.38,388.36,708.73,1759.18,1463.52,524.94,3002.84,408.98,747.48,4431.13,520.26,3208.47,"Q64521",1
"1415",2890.42,6438.24,4317.77,3248.31,4955.55,4740.16,5471.53,4352.24,6943.94,5605.02,8097.41,8417.78,"Q80Y55",1
"1416",1212.02,1378.63,1909.12,2444.41,3431.07,1373.69,3343.59,940.79,2236.94,2880.41,1484.81,2176.8,"Q9CQ92",1
"1417",6160.69,5440.69,4240.69,3731.18,6195.85,4942.86,6936.9,2415.35,7294.69,6291.2,6841,5173.07,"Q9ER72",1
"1418",994.34,1658.3,1117.62,745.26,1595.6,1167.45,980.09,1255.8,1008.28,1296.13,1414,926.37,"Q80Y81",1
"1419",885.81,5457.28,5193.1,3247.85,4836.45,4686.16,3128.68,3157.94,3643.29,3042.04,2636.44,4298.65,"Q9QXB9",1
"1420",199.56,488.42,390.17,166.36,84.52,541.06,520.3,1367.73,1702.15,2362.04,3206.49,1252.34,"Q9D939",1
"1421",1581.71,693.42,2346.82,1687.19,2666.86,972.16,14798.51,1075.09,474.47,4207.82,983.13,2647.17,"Q9CPX8",1
"1422",7777.57,7195.17,4206.73,3398.17,5046.53,5740.25,9501.09,3403.66,6739.87,11378.12,7008.99,10742.34,"P50543",1
"1423",1824.47,2294.33,1130.17,719.5,1763.15,1571.8,4604.15,4258.65,1126.64,3956.63,3002.68,3087.36,"P48759",1
"1424",1884.56,9072.29,3744.94,2403.93,4682.88,8467.31,10513.54,6139.28,7896.96,9889.6,10900.96,11432.23,"P58389",1
"1425",3195.06,3352.02,4060.15,2259.47,3221.12,4475.87,3806.37,4233.1,5204.7,4028.42,5173,5974.69,"Q9EST4",1
"1426",921.21,3361.2,2768.52,2137.84,2034.46,1611.64,2907.46,3136.46,4941.98,3392.31,3378.33,6545.3,"Q8VE88",1
"1427",2547.51,2874.91,2069.48,2215.65,2386.43,2193.88,3086.14,1990.64,1630.2,2770.68,1716.9,3149.79,"Q9JIX8",1
"1428",406.27,1553.83,835.48,1040.85,2238.21,1566.3,1734.24,590.07,738.22,2590.22,3132.06,2572.65,"P20152",1
"1429",3435.55,7240.77,3999.9,2741.82,3692.83,4903.29,8180.61,5951.1,3394.16,5748.98,11913.79,10985.75,"Q61733",1
"1430",889.46,1490.08,2045.98,1088.41,1728.61,1205.14,1073.43,884.74,1446.56,1854.67,1126.75,1447.72,"Q9D2V7",1
"1431",1474.98,7370.89,5430.7,5386.94,5484.54,6294.06,15751.8,1412.56,2265.48,3285.96,6086.58,5267.01,"P70333",1
"1432",5194.98,9052.94,5124.77,4269.25,8092.15,6958.46,8407.9,5998.23,5208.73,5877.41,9669.15,7724.67,"Q99M87",1
"1433",1021.26,4277.5,2186.04,6562.98,10768.82,2829.51,2313.88,5972.65,5437.49,3284.25,3718.16,7212.61,"P43883",1
"1434",244.87,2088.96,1446.89,1291.63,1035.21,1960.11,566.52,785.24,1268.91,1686.48,2242,2163.59,"Q8BZ20",1
"1435",398.31,880.94,705.98,548.95,902.54,552.78,595.12,1134.8,643.4,540.94,1268.21,841.94,"Q8C7G5",1
"1436",1128.05,1643.54,3617.44,1404.65,1359.71,1898.83,2503.74,1932.66,2597.42,1854.83,2133.56,2665.33,"Q3UMU9",1
"1437",1893.39,2060.93,2852.31,1533.17,1255.47,2067.95,2439.22,1324.42,1692.12,2525.96,3306.79,1239.75,"Q9WTI7",1
"1438",2928.1,5463.58,1927.39,495.23,1676.86,2666.42,5485.44,2836.8,4967.97,5112.64,7407.83,8052.06,"Q9D727",1
"1439",3448.32,2828.27,2043.12,1412.72,707.57,809.55,3587.29,579.32,2177.47,1532.97,1502.53,2323.58,"O35660",1
"1440",887.75,4538.27,1533.03,1164.82,3938.04,1602.13,1723.68,2075.25,1696.07,2316.86,2921.27,2534.94,"Q9D967",1
"1441",1168.88,1770.59,2061.68,1807.04,1644.17,1797.49,2014.73,1283.59,1955.39,1132.88,1281.38,1805.15,"Q8CII2",1
"1442",1196.05,1881.67,2043.09,1017.23,1994.63,2415.7,2196.35,2215.84,2340.87,3458.42,3031.92,3258.08,"Q9CWQ0",1
"1443",842.86,2618.74,2119.19,2749.59,2782.29,1898.45,1499.85,2094.18,1582.28,1601.13,957.62,2136.26,"Q9ESE1",1
"1444",1436.43,2796.18,1771.07,1751.6,1922.6,2755.51,4301.84,2156.98,3226.56,3054.98,3081.97,3432.18,"Q9JK23",1
"1445",396.45,817.64,1085.74,875.19,1947.11,2122.09,1371.88,1049.55,725.5,1767.25,976.4,1321.7,"P68369",1
"1446",516.41,899.64,1170.35,1290.44,1527.89,1493.97,2663.3,1101.77,647.21,717.95,1057.25,413.08,"Q6NVF9",1
"1447",2226.07,2240.34,2386.86,1453.97,1202.9,884.66,2942.32,1438.48,2857.68,2218.2,1582.59,2415.69,"Q8BVW0",1
"1448",1792.37,2566.09,2286.95,1381.89,1571.13,1248.49,4022.91,2547.36,3799.7,4058.23,3567.02,4524.75,"Q3V1L4",1
"1449",160.61,615.4,1408.02,555.33,218.58,1654.42,432.84,1158.3,800.84,1225.45,5093.25,3109.99,"Q61107",1
"1450",1528.26,2151.9,1663.2,1537.49,1960.85,1626.42,2260.39,1747.64,2089.06,2483.22,2737.6,1997.48,"Q9R1T2",1
"1451",2882.55,3460.22,1437.15,1164.16,2483.24,1459.87,4369.32,1336.75,3022.33,3711.82,2598.91,3662.79,"Q7TQD2",1
"1452",1398.13,1390.76,1645.64,779.55,1900.27,1317.28,1761.59,2172.93,1849.89,1817.34,1774.44,2406.88,"Q8K3K8",1
"1453",182.66,1944.83,2232.82,3915.42,4044.24,2376.56,4143.71,1577.1,3118.68,3694.07,4239.58,13385.17,"Q99L04",1
"1454",5681.86,7372.52,7713.27,5969.35,5129.62,6607.36,5712.58,6414.55,3309.89,3794.78,6442.32,4851.31,"Q6P2B1",1
"1455",632.35,1230.51,1155.88,814.62,927.97,1656.42,1314.13,557.82,1076.4,452.26,502.66,595.13,"Q9QUJ7",1
"1456",2300.44,2435.11,1694.66,2267.41,2567.15,1924.05,645.55,1224.06,1495.68,1131.29,2155.08,620.57,"Q99MI1",1
"1457",208.02,886.66,839.94,805.71,1082.56,858.58,719.34,513.86,794.73,303.47,507.85,1280.15,"Q62448",1
"1458",1786.07,1478.65,2031.58,2615.19,1519.75,1754.44,2030.92,1832.78,2423.04,2226.56,2380.92,2116.2,"Q8BWZ3",1
"1459",912.98,1960.32,1811.89,1795.49,1386.29,1340.2,2309.87,1367.62,2061.54,1898.15,1750.6,2249.74,"Q8K224",1
"1460",863.93,1332.38,1517.23,1235.92,1715.21,1328.07,1067.99,1140.39,975.44,987.93,1117.34,614.82,"Q91VC3",1
"1461",411.13,898.29,935.95,634.5,983.18,2421.95,871.11,1006.42,578.39,1746.08,6185.61,3683.24,"O35955",1
"1462",746.76,774.09,302.47,637.47,1387.83,433.57,306,993.43,702.86,486.4,643.63,186.17,"P55258",1
"1463",901.44,1393.23,1422.02,1018.62,863.67,618.53,1067.18,1213.46,2152.09,1370.78,1893.91,2129.56,"Q8K0P3",1
"1464",623.88,870.3,788.62,477.18,730.2,794.58,1333.18,1253.66,1215.68,1151.6,2077.57,1643.74,"B1AR13",1
"1465",281.23,1517.04,1674.32,1728.13,2185.76,1614.75,1258.86,910.81,852.12,904.46,788.22,1836.58,"Q80XI3",1
"1466",673.44,1886.83,2430.09,947.45,1168.63,1813.7,1284.86,1261.58,1142.05,1268.88,1410.03,2013.07,"Q5U3K5",1
"1467",2201.68,2161.6,1461.21,1450.34,1562.37,1909.36,3753.83,2410.39,4409.33,5416.05,7897.85,3361.06,"Q8CFV9",1
"1468",2268.04,3685.64,1203.91,728,849.98,301.02,4687.33,1672.62,2518.06,3147.45,3472.96,4903.08,"Q8K310",1
"1469",5209.94,5843.5,5580.6,3505.84,3718.65,6309.74,6025.5,3692.93,2598.33,4041.47,4715.61,6617.13,"Q9EQI8",1
"1470",481.32,730.75,1044.18,1013,524.62,496.76,911.56,969.93,1185.05,1193.88,987.52,1298.81,"O09110",1
"1471",440.44,877.79,1269,538.54,605.19,1102.7,1399.11,836.46,656.1,1118.08,1462.04,1566.27,"Q6ZPZ3",1
"1472",787.67,1563.83,2448.31,1797.8,1561.92,1395,1688.13,2552.24,2109.33,1906.8,3032.37,2362.97,"Q8BWQ6",1
"1473",526.78,1297.2,1468.39,2209.65,1720.01,1696.26,1422.47,1989.86,1825.32,1663.85,1559.99,2747.47,"Q6PDI5",1
"1474",899.48,612.86,1528.17,193.75,1182.32,982.69,6162.19,1762.01,1170.6,5958.32,1142.36,810.64,"O35129",1
